web-scraper-order;web-scraper-start-url;etat;marque;annee;boite_vitesse;adresse;prix;Image_Lien
1707774318-572;https://www.expat-dakar.com/voitures?page=7;D'occasion;Volkswagen;2012;Automatique;"Golf,
Dakar";3 250 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/c6f2b8b90d16715872d80abd556750bc/-/horizon-files-prod/ed/picture/q2jq29ne/ecb4627ef3c0295c58dbe0b5fa82fabd8311347c.jpg
1707774323-573;https://www.expat-dakar.com/voitures?page=6;Venant;Peugeot;2017;Automatique;"Sicap Liberté,
Dakar";12 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/73463680654f7bf7b2bc33b55b5ca146/-/horizon-files-prod/ed/picture/qpd65nwm/c88c223337154da53ee9d1cbd17289a54aea4446.jpg
1707774323-574;https://www.expat-dakar.com/voitures?page=6;D'occasion;Ford;2013;Automatique;"VDN,
Dakar";4 800 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/8d9c2ddc9bdca60355c5b2be2304c6fa/-/horizon-files-prod/ed/picture/qj4r7djr/2a701092a3328bcfee25ea3505002ed581927ca4.jpg
1707774323-575;https://www.expat-dakar.com/voitures?page=6;;;;;;;
1707774323-576;https://www.expat-dakar.com/voitures?page=6;Venant;Toyota;2016;Automatique;"Cité Damel,
Dakar";10 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/ac8f6c59bcf63489f6879027a50b2446/-/horizon-files-prod/ed/picture/qq47knpz/fe58c5ca4a7db18daff34bddf298aa9c3aca6731.jpg
1707774323-577;https://www.expat-dakar.com/voitures?page=6;Venant;Hyundai;2016;Automatique;"Liberte 6,
Dakar";10 800 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/706ad7326b5aa6ff71d99100b716345a/-/horizon-files-prod/ed/picture/qxj2nm4q/6e2ceba4369572b2f23e2ed23550e7b4661864d7.jpg
1707774323-578;https://www.expat-dakar.com/voitures?page=6;Neuf;Hyundai;2015;Automatique;"Sacré-cœur,
Dakar";9 500 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/744a732654e8768281baadd7920b754c/-/horizon-files-prod/ed/picture/qzvdqk7n/f3134ad8fb5dae610b5a0ed52be08addd525512b.jpg
1707774323-579;https://www.expat-dakar.com/voitures?page=6;Venant;Hyundai;2015;Automatique;"Liberte 6,
Dakar";12 700 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/b4d165b928094c07b67e19b87148e73f/-/horizon-files-prod/ed/picture/qngxkvrx/39c6af40b3d0235fa335432317f43d98eb65ce46.jpg
1707774323-580;https://www.expat-dakar.com/voitures?page=6;Venant;Jeep;2014;Automatique;"Cité Damel,
Dakar";8 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/a64163cbeb7aae4356fc52d7f1306993/-/horizon-files-prod/ed/picture/q6xk2wgg/93dee82467776fad75131da116a7508fbaa0e020.jpg
1707774323-581;https://www.expat-dakar.com/voitures?page=6;D'occasion;Mazda;2016;Automatique;"Sicap foire,
Dakar";9 800 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/291c8543b708ea70ece437aaa54a8f54/-/horizon-files-prod/ed/picture/qdekzq5g/a4a6e5aff1a6e09b6c8c120006db425090e3983c.jpg
1707774323-582;https://www.expat-dakar.com/voitures?page=6;D'occasion;Toyota;2013;Automatique;"Sicap Liberté,
Dakar";8 700 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/2dca4714089d6295acf2f777babd1ae0/-/horizon-files-prod/ed/picture/q9m9640n/f50f1c6ddf4abbcfc96b70f36cea192adf8d3ff0.jpg
1707774323-583;https://www.expat-dakar.com/voitures?page=6;Venant;Mazda;2015;Automatique;"Cité Damel,
Dakar";9 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/52a706c344f29d4ed158f9fa3553d4ea/-/horizon-files-prod/ed/picture/qngxkv4x/0ba90445f9391fd79dfba0f6b4b096b278679a15.jpg
1707774323-584;https://www.expat-dakar.com/voitures?page=6;D'occasion;Mercedes-Benz;2017;Automatique;"Guediawaye,
Dakar";20 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/493fa36dc2618567d77d35f40aa2f747/-/horizon-files-prod/ed/picture/q8v5ng4p/b808535cc97d2b6706c87529f8b5099ebb47104e.jpg
1707774323-585;https://www.expat-dakar.com/voitures?page=6;Venant;Mazda;2015;Automatique;"Guediawaye,
Dakar";9 800 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/d10e0e0f5d7595d2767b8cbd3b042fd9/-/horizon-files-prod/ed/picture/q6xk44eg/2541834e9c7ba73a37b23dc6eaa886d83f730f88.jpg
1707774327-586;https://www.expat-dakar.com/voitures?page=5;Venant;Hyundai;2017;Automatique;"Mamelles,
Dakar";6 800 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/9474d800513bbe2bfdae18166a5ed5a1/-/horizon-files-prod/ed/picture/qrzv0rqn/99bd67736bc326004255408360678aab0d4c0e40.jpg
1707774327-587;https://www.expat-dakar.com/voitures?page=5;D'occasion;Ford;2013;Automatique;"Keur Massar,
Dakar";4 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/bcc5c627018aee0ccd6fb611f3cb99eb/-/horizon-files-prod/ed/picture/qq47kxkp/42769f959bc3eae511e77d43432cb53d69821f39.jpg
1707774327-588;https://www.expat-dakar.com/voitures?page=5;;;;;;;
1707774327-589;https://www.expat-dakar.com/voitures?page=5;Venant;Jeep;2014;Automatique;"Cité Damel,
Dakar";6 500 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/d883dcb3c05d337c6becbcd576ad4fd1/-/horizon-files-prod/ed/picture/qm5pkwmd/83a6b6fb2921cb319f6df2af3958d184c861589e.jpg
1707774327-590;https://www.expat-dakar.com/voitures?page=5;D'occasion;Jeep;2014;Automatique;"Cité Damel,
Dakar";6 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/14c35ad75d2d3d8d69bc7ea43c0739a7/-/horizon-files-prod/ed/picture/qxj2ekxq/7759fd121efe9d3c235f549ae7de43e8b9e76c03.jpg
1707774327-591;https://www.expat-dakar.com/voitures?page=5;D'occasion;Ford;2014;;"Liberte 6,
Dakar";;https://i.roamcdn.net/hz/ed/listing-thumb-224w/5b12cfc105a3dc0981154fb934cbde57/-/horizon-files-prod/ed/picture/q56x2kw0/c99cb1a6a0dfcf7e88950df50eeca7da69f26ca1.jpg
1707774327-592;https://www.expat-dakar.com/voitures?page=5;D'occasion;Ford;2015;Automatique;"Pikine,
Dakar";4 500 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/5985e626f88a4ddfbb2f091e8c1110d1/-/horizon-files-prod/ed/picture/qv4e5j4w/9225af15ed7449344906b8ad4cc6a1009aa4c8b7.jpg
1707774327-593;https://www.expat-dakar.com/voitures?page=5;D'occasion;Mitsubishi;2014;Automatique;"Mermoz,
Dakar";10 750 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/21fa12457bdcd4c109c6e4daffa2785a/-/horizon-files-prod/ed/picture/qwe2k85m/0497ff761ddb4eeb2e2da57fad4fe3495a3f69a2.jpg
1707774327-594;https://www.expat-dakar.com/voitures?page=5;Venant;Kia;2015;Automatique;"Sacré-cœur,
Dakar";9 500 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/7fc0c96647c17456b3221ac7ab6f8022/-/horizon-files-prod/ed/picture/qkrgdk9v/cb0341f5527ac4995abbdab15f7822e65b5037d8.jpg
1707774327-595;https://www.expat-dakar.com/voitures?page=5;Venant;Hyundai;2019;Automatique;"Cité Damel,
Dakar";28 500 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/f3bcc5730beb67121163202c9c1540c9/-/horizon-files-prod/ed/picture/q2jq2vpv/896e463cdb7408fd05cde9507ddd3a636290687b.jpg
1707774327-596;https://www.expat-dakar.com/voitures?page=5;D'occasion;Jeep;2014;Automatique;"Liberte 6,
Dakar";9 500 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/84801875723d783c327e0575f6e379f5/-/horizon-files-prod/ed/picture/q56x2n70/f131d39c07b5c015818782c8d8f32bafba0f9b74.jpg
1707774327-597;https://www.expat-dakar.com/voitures?page=5;Venant;Jeep;2014;Manuelle;"Liberte 6,
Dakar";3 900 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/1bfdb393544dfb0955bd483b20d68c14/-/horizon-files-prod/ed/picture/qpd659kr/7e6c472660efb61d1904b3c7dd69fb40d243c20b.jpg
1707774327-598;https://www.expat-dakar.com/voitures?page=5;Neuf;Jeep;2015;Automatique;"Mermoz,
Dakar";7 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/9afcc899e9c120e88d86a856b8376dbf/-/horizon-files-prod/ed/picture/qdekj22g/4f07d62efd385ef7af57326a706b47072bfa4ab7.jpg
1707774330-599;https://www.expat-dakar.com/voitures?page=4;D'occasion;Honda;2013;Automatique;"Guediawaye,
Dakar";5 999 999 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/aabeea03f0abc6ad3eaef5230465bd84/-/horizon-files-prod/ed/picture/q56x8j72/3b5e1ca35b8d0f1b613692d3091c13f70f12267d.jpg
1707774330-600;https://www.expat-dakar.com/voitures?page=4;D'occasion;Ford;2013;Automatique;"VDN,
Dakar";4 800 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/8d9c2ddc9bdca60355c5b2be2304c6fa/-/horizon-files-prod/ed/picture/qj4r7djr/2a701092a3328bcfee25ea3505002ed581927ca4.jpg
1707774330-601;https://www.expat-dakar.com/voitures?page=4;;;;;;;
1707774330-602;https://www.expat-dakar.com/voitures?page=4;Venant;Hyundai;2015;Automatique;"Mermoz,
Dakar";8 500 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/2c5c2cfed5e7f65b51a590cb6bcc2f6f/-/horizon-files-prod/ed/picture/qxj2e96m/5e86934458bb5d152344b7a54a29adc623b132d6.jpg
1707774330-603;https://www.expat-dakar.com/voitures?page=4;D'occasion;Hyundai;2016;Automatique;"Mermoz,
Dakar";11 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/87287075831d3c9d9e03ad2253434ea3/-/horizon-files-prod/ed/picture/qq478qkv/28437dd3cc33e809206b29b689bfce8dbd95a612.jpg
1707774330-604;https://www.expat-dakar.com/voitures?page=4;D'occasion;Ford;2014;Automatique;"Liberte 6,
Dakar";3 900 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/b3704b519b8c218943f1841bc9f86c67/-/horizon-files-prod/ed/picture/qen5m5e2/ab7ccf25a1d0b15ef697719e509fae0978f39ddc.jpg
1707774330-605;https://www.expat-dakar.com/voitures?page=4;Venant;Nissan;2016;Automatique;"Nord foire,
Dakar";8 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/d1b3136cdb01331835c3e3124efaebd5/-/horizon-files-prod/ed/picture/q9m920gj/1be97878d40a7956b6bf1993c5386bf64694d1b6.jpg
1707774330-606;https://www.expat-dakar.com/voitures?page=4;Venant;Jeep;2015;Automatique;"Nord foire,
Dakar";8 200 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/9dd7e4e5eb417dd0506d20331a83524f/-/horizon-files-prod/ed/picture/qm5pkmj9/003d1c341b4e073eb77c14eeb0090030fc4b4e25.jpg
1707774330-607;https://www.expat-dakar.com/voitures?page=4;Venant;Mercedes-Benz;2016;Automatique;"Mermoz,
Dakar";65 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/810a0fd3ea94052ec3d750b7e64ac3a9/-/horizon-files-prod/ed/picture/qenqjkqd/8d227d2a8ca01c068ffc679729ff3a405a31966e.jpg
1707774330-608;https://www.expat-dakar.com/voitures?page=4;Venant;Audi;2014;Automatique;"Mermoz,
Dakar";14 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/2c00aa2cb500e7873082f2e36b3565cd/-/horizon-files-prod/ed/picture/q56x9zme/58681caf25d3c2f5486561ba2229690946800d23.jpg
1707774330-609;https://www.expat-dakar.com/voitures?page=4;Venant;Mercedes-Benz;2018;Automatique;"Mermoz,
Dakar";16 500 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/47990ef40c9b174e226df24db864dd38/-/horizon-files-prod/ed/picture/qwe25j7p/c338649cd45e3b452142d9f3806b9fb3919fc709.jpg
1707774330-610;https://www.expat-dakar.com/voitures?page=4;Neuf;BMW;2015;Automatique;"Cité Damel,
Dakar";19 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/46f35f7814250a07e28ccdbbda5b1485/-/horizon-files-prod/ed/picture/qv4e0jp5/efdca91249fb2739ba5b2caf5ca5389dbfe63525.jpg
1707774330-611;https://www.expat-dakar.com/voitures?page=4;Venant;Kia;2016;Automatique;"Cité Damel,
Dakar";7 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/caf03b69ab49c6f4a76ef424297c09b5/-/horizon-files-prod/ed/picture/qxj2n7j4/8728e5b4ce7ebf4ba3a179a5c0ccde608a2d7930.jpg
1707774333-612;https://www.expat-dakar.com/voitures?page=3;Venant;Kia;2016;Manuelle;"Mamelles,
Dakar";9 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/9290a19c17109316c719f939c4286e69/-/horizon-files-prod/ed/picture/qj4rwgg8/8491c4bf68508058f342f7cedf146a2438e863da.jpg
1707774333-613;https://www.expat-dakar.com/voitures?page=3;D'occasion;Ford;2013;Automatique;"VDN,
Dakar";4 800 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/8d9c2ddc9bdca60355c5b2be2304c6fa/-/horizon-files-prod/ed/picture/qj4r7djr/2a701092a3328bcfee25ea3505002ed581927ca4.jpg
1707774333-614;https://www.expat-dakar.com/voitures?page=3;;;;;;;
1707774333-615;https://www.expat-dakar.com/voitures?page=3;D'occasion;Hyundai;2008;Manuelle;"Plateau,
Dakar";2 200 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/54be6c9b9ce4dbe7188419de4d767a23/-/horizon-files-prod/ed/picture/qxj2gm4j/52f21e65c6ff955d3d10e1de6e1e57cce5f6b723.jpg
1707774333-616;https://www.expat-dakar.com/voitures?page=3;D'occasion;Nissan;2014;Automatique;"Plateau,
Dakar";3 700 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/442f109b018301ea864f1a508741d346/-/horizon-files-prod/ed/picture/q6xknwg4/e5ca0802b62471f7aa20ada1188fcb54ac9d10f3.jpg
1707774333-617;https://www.expat-dakar.com/voitures?page=3;D'occasion;Peugeot;2000;Manuelle;"Plateau,
Dakar";2 200 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/e634621b5c8075037129f9c656081269/-/horizon-files-prod/ed/picture/qj4r2k6d/1e2758d10b19f85b5d16cb79f3efc01e0a4d43ba.jpg
1707774333-618;https://www.expat-dakar.com/voitures?page=3;D'occasion;Renault;2008;Manuelle;"Plateau,
Dakar";1 700 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/1cb02dab9492ce6a8ef8cc5888d4905b/-/horizon-files-prod/ed/picture/qkrgdn0z/be4e65f4d4b154498625fe15eec28c23314019e7.jpg
1707774333-619;https://www.expat-dakar.com/voitures?page=3;D'occasion;Toyota;2006;Manuelle;"Plateau,
Dakar";1 700 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/060cce13faea58d9ee4ce667db963dbc/-/horizon-files-prod/ed/picture/qj4rd9ze/61cd59375e3ed4d28b9ded200b0fcfb80ad66a9f.jpg
1707774333-620;https://www.expat-dakar.com/voitures?page=3;Venant;Ford;2014;Automatique;"Cité Damel,
Dakar";5 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/10a3cfb3216017f066a7d1feb0725875/-/horizon-files-prod/ed/picture/q6xk2jdz/1ac7f8c84ed5656292134acdfea2743e7c9e9386.jpg
1707774333-621;https://www.expat-dakar.com/voitures?page=3;Venant;Mitsubishi;2014;Automatique;"Cité Damel,
Dakar";10 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/82236b90e1a9bf092c73a5487840f78c/-/horizon-files-prod/ed/picture/qxj2n724/d6a3a771b3ebcdb2b177e1f94e4ad1f2af6ad90e.jpg
1707774333-622;https://www.expat-dakar.com/voitures?page=3;D'occasion;Nissan;2008;Manuelle;"VDN,
Dakar";1 850 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/c5ab61e642c1e386d9d4fce63a8acd1a/-/horizon-files-prod/ed/picture/qpd654mm/9b37d35f327e77c40d68c081220c30434ef26c33.jpg
1707774333-623;https://www.expat-dakar.com/voitures?page=3;Venant;Mitsubishi;2015;Automatique;"Mermoz,
Dakar";8 300 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/a5cdec7e33698e7fd626d2272d275c49/-/horizon-files-prod/ed/picture/qxjj0gm4/7e4f99e242b5e17305c2ee04e34db41447625e15.jpg
1707774333-624;https://www.expat-dakar.com/voitures?page=3;Venant;Kia;2017;Automatique;"Mermoz,
Dakar";13 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/0ccb7d6c0d6c6d2c48a1a44742ae5a96/-/horizon-files-prod/ed/picture/q6xkz2gz/04261c8e80b4968b6ff583d8e416e8a839d8deee.jpg
1707774339-625;https://www.expat-dakar.com/voitures?page=2;Venant;Nissan;2017;Automatique;"Hann maristes,
Dakar";11 500 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/af00ba4f17d8ee94e010d69cbcf43541/-/horizon-files-prod/ed/picture/qv4e005x/dbede6fd412b7b3abeaa82172f5e0fb462697daf.jpg
1707774339-626;https://www.expat-dakar.com/voitures?page=2;Venant;Mercedes-Benz;2020;Automatique;"VDN,
Dakar";53 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/25c4e48511d4d213b537537627bdc109/-/horizon-files-prod/ed/picture/qzv4n7dn/30839fd7e42c9affc211dccf57ad1fb24a4a3d63.jpg
1707774339-627;https://www.expat-dakar.com/voitures?page=2;;;;;;;
1707774339-628;https://www.expat-dakar.com/voitures?page=2;Venant;Mazda;2015;Automatique;"Sacré-cœur,
Dakar";10 500 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/9b6e6163222c2e2b5f75930129ce1aed/-/horizon-files-prod/ed/picture/q9m06ze7/e7c3cd531762379c72c9585bc8abe1e60652935f.jpg
1707774339-629;https://www.expat-dakar.com/voitures?page=2;Venant;Kia;2018;Automatique;"Sacré-cœur,
Dakar";15 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/1772ed87645f8bfde44b3dcb7bf9e0b9/-/horizon-files-prod/ed/picture/qng5kq8m/0437cd28ac33cc22d3b0bc3333f08edcd5f034aa.jpg
1707774339-630;https://www.expat-dakar.com/voitures?page=2;Venant;BMW;2015;Automatique;"Sacré-cœur,
Dakar";19 500 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/889244bf15491d918e11bf40861c6249/-/horizon-files-prod/ed/picture/qv4mrrqv/224a9d15f02d1c5104867d58cbba3e68955556bd.jpg
1707774339-631;https://www.expat-dakar.com/voitures?page=2;Venant;Jeep;2015;Automatique;"Sacré-cœur,
Dakar";7 800 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/530c9fbd3302d6691e3310de36bab73b/-/horizon-files-prod/ed/picture/qkrmq4gn/eef1520ed1f49e50e2ff20878098dbf93b2de319.jpg
1707774339-632;https://www.expat-dakar.com/voitures?page=2;Venant;Ford;2015;Automatique;"Sacré-cœur,
Dakar";9 800 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/66461c581db667e2757fce58442ecbe3/-/horizon-files-prod/ed/picture/q9pjj80/cb5ccb34245c3b66690df9487ae922a9e6c033c8.jpg
1707774339-633;https://www.expat-dakar.com/voitures?page=2;D'occasion;Hyundai;2016;Automatique;"Patte d‘oie,
Dakar";11 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/e13473d580d320586761a403577510a6/-/horizon-files-prod/ed/picture/qrzv4j2n/49eabe10b332c00e6c9022bf1022737bb78b4f20.jpg
1707774339-634;https://www.expat-dakar.com/voitures?page=2;Venant;Hyundai;2015;Automatique;"Parcelles Assainies,
Dakar";12 200 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/60ce3103188c453acae0fd4b31cfe0d0/-/horizon-files-prod/ed/picture/q2jq2v6q/452f20eea007c6e65cd2556f6ab88bd6106c82ea.jpg
1707774339-635;https://www.expat-dakar.com/voitures?page=2;D'occasion;Nissan;2010;Automatique;"Plateau,
Dakar";2 600 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/c08771b61617aeb07e869297e31f9315/-/horizon-files-prod/ed/picture/q2jq28n8/bdf662b7fb3142126a1360e86a9118b57f342d56.jpg
1707774339-636;https://www.expat-dakar.com/voitures?page=2;D'occasion;Ford;2010;Automatique;"Plateau,
Dakar";2 800 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/a0729ef75ad3dceac9e0f2c8544439cc/-/horizon-files-prod/ed/picture/qj4rw6kg/4c97c7e9ac9686b58db0db6d9c94ec7b24ce8520.jpg
1707774339-637;https://www.expat-dakar.com/voitures?page=2;D'occasion;Toyota;2009;Manuelle;"Plateau,
Dakar";2 200 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/830046ca15ff9c1c405d6df7cc4a592f/-/horizon-files-prod/ed/picture/qdewv7dg/753e7355fcd25a7ca49f4c79f7eb99303f70e066.jpg
1707774342-638;https://www.expat-dakar.com/voitures?page=1;Venant;Peugeot;2017;Automatique;"Sicap Liberté,
Dakar";12 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/73463680654f7bf7b2bc33b55b5ca146/-/horizon-files-prod/ed/picture/qpd65nwm/c88c223337154da53ee9d1cbd17289a54aea4446.jpg
1707774342-639;https://www.expat-dakar.com/voitures?page=1;D'occasion;Ford;2013;Automatique;"Keur Massar,
Dakar";4 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/bcc5c627018aee0ccd6fb611f3cb99eb/-/horizon-files-prod/ed/picture/qq47kxkp/42769f959bc3eae511e77d43432cb53d69821f39.jpg
1707774342-640;https://www.expat-dakar.com/voitures?page=1;;;;;;;
1707774342-641;https://www.expat-dakar.com/voitures?page=1;D'occasion;Volkswagen;2012;Manuelle;"Yoff,
Dakar";2 750 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/b90d574772aec11cf918f6aa0f8eb8f8/-/horizon-files-prod/ed/picture/qwe228ep/9ec231c279492ba6d2193ca6542016f7bbad1e2d.jpg
1707774342-642;https://www.expat-dakar.com/voitures?page=1;D'occasion;Chevrolet;2012;Automatique;"Yoff,
Dakar";2 750 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/023b5054ae18971e0f863a80cc0fba6c/-/horizon-files-prod/ed/picture/qgq9qdr4/6d459bc74e8d53ba626086e3edcdc5bf49bee84b.jpg
1707774342-643;https://www.expat-dakar.com/voitures?page=1;D'occasion;Hyundai;2012;Manuelle;"Yoff,
Dakar";2 950 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/3bef50ed9cd67ea4c83b847efcf01227/-/horizon-files-prod/ed/picture/qwe2jnp6/0a26b04bd2155c3b4e71b9aeef54172f97d6db91.jpg
1707774342-644;https://www.expat-dakar.com/voitures?page=1;D'occasion;Ford;2010;Automatique;"Yoff,
Dakar";1 450 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/159521fe108517233edc7e63d100d5aa/-/horizon-files-prod/ed/picture/qrzv75pg/029fdccacdc51106538db25db198b41822e2a6c1.jpg
1707774342-645;https://www.expat-dakar.com/voitures?page=1;D'occasion;Ford;2012;Automatique;"Yoff,
Dakar";3 850 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/c436ba0f3151acf54ec51bede5bcd795/-/horizon-files-prod/ed/picture/q9m92mkn/28305143fbfff7c4554452ce6f89f794a1e476d1.jpg
1707774342-646;https://www.expat-dakar.com/voitures?page=1;D'occasion;Kia;2012;Manuelle;"Dieuppeul,
Dakar";3 500 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/31d63481a471f5ffd5178017394cb11a/-/horizon-files-prod/ed/picture/qm5p9pp2/c8ee27fdec0e4376a31aab7834dda46a96ed6537.jpg
1707774342-647;https://www.expat-dakar.com/voitures?page=1;Venant;BMW;2018;Automatique;"Sacré-cœur,
Dakar";17 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/5731089af961c43d38b7b8581e43bb0b/-/horizon-files-prod/ed/picture/q78vpkpd/f3e6278263046048baa5129ff956fb910b7976ba.jpg
1707774342-648;https://www.expat-dakar.com/voitures?page=1;Venant;Audi;2016;Automatique;"Almadies,
Dakar";28 000 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/dfe0511bedde7e8818b55ad1ed6798ed/-/horizon-files-prod/ed/picture/qngxkq79/51198408fd0d9ef788c9f5cf38470cec4f7bcf94.jpg
1707774342-649;https://www.expat-dakar.com/voitures?page=1;D'occasion;Volkswagen;2013;Automatique;"Djily mbaye,
Dakar";3 950 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/4e7b4b2090cd6d907dbd086d7af921d4/-/horizon-files-prod/ed/picture/qj4rd7g8/45993161487d3e2f587c7f0685aa5c852ae48ef6.jpg
1707774342-650;https://www.expat-dakar.com/voitures?page=1;Venant;Ford;2016;Automatique;"Sacré-cœur,
Dakar";16 500 000 F Cfa;https://i.roamcdn.net/hz/ed/listing-thumb-224w/a221a5d1aaa152078003c804d58a3c8e/-/horizon-files-prod/ed/picture/q44jw2m9/e185a0e7493aa4240811eb8d75ca17bd8443ca59.jpg
